Cluster tag,size
0.177.180.185,1
0.190.204.93,1
104.131.169.74,1
211.51.209.21,1
0.190.208.121,1
0.178.28.140,1
4.59.181.140,1
0.178.22.42,1
0.177.190.127,1
0.177.205.166,1
0.177.197.175,1
0.177.212.83,1
0.177.185.213,1
0.177.199.84,1
0.177.191.113,1
0.176.201.92,1
0.177.204.97,1
92.34.129.172,1
0.177.207.196,1
0.173.219.57,1
0.178.192.126,1
0.177.230.169,1
0.190.223.21,1
0.178.35.116,1
0.177.215.123,1
0.190.217.197,1
0.177.193.60,1
0.190.240.249,1
0.190.241.245,1
0.177.218.138,1
0.178.2.47,1
0.146.159.255,1
0.177.215.133,1
0.177.201.51,1
87.227.118.183,1
0.178.2.50,1
0.234.32.95,1
0.177.241.56,1
0.177.230.90,1
0.177.223.209,1
0.177.223.166,1
0.177.229.158,1
0.177.209.89,1
0.190.229.177,1
0.177.218.44,1
0.191.2.47,1
0.140.154.167,1
0.191.28.154,1
0.177.228.167,1
0.178.53.39,1
0.190.252.66,1
0.177.219.236,1
0.234.45.54,1
0.177.233.255,1
0.177.221.244,1
0.177.225.211,1
0.177.228.209,1
0.177.234.151,1
0.177.238.98,1
0.177.230.46,1
0.106.143.196,1
0.178.45.189,1
0.177.230.126,1
0.177.232.104,1
0.177.240.92,1
0.177.228.151,1
38.159.150.25,1
0.178.52.233,1
0.234.54.126,1
0.117.99.4,1
0.178.59.24,1
0.190.244.218,1
0.177.235.190,1
0.178.72.49,1
0.234.58.82,1
0.234.60.114,1
0.234.60.24,1
0.177.240.84,1
0.234.61.79,1
0.177.248.80,1
0.234.63.109,1
0.178.2.108,1
0.177.236.121,1
0.177.228.215,1
0.177.242.39,1
0.177.242.112,1
0.177.243.46,1
0.177.243.105,1
0.177.243.252,1
0.177.232.33,1
0.234.68.158,1
0.234.67.29,1
91.153.52.86,1
0.177.232.59,1
0.191.0.31,1
0.178.106.191,1
0.177.247.145,1
0.177.251.14,1
0.178.120.187,1
0.178.123.181,1
0.177.254.85,1
0.178.45.179,1
0.177.254.25,1
0.152.219.69,1
0.158.35.221,1
0.177.248.53,1
0.191.22.200,1
0.177.254.80,1
0.234.85.221,1
0.178.3.183,1
0.178.9.147,1
0.191.168.2,1
0.178.32.187,1
0.191.30.27,1
0.191.21.134,1
0.234.89.149,1
0.178.61.90,1
0.178.2.49,1
0.178.80.245,1
0.178.19.59,1
193.233.206.184,1
0.178.16.101,1
0.178.5.24,1
0.178.48.205,1
0.178.9.210,1
0.178.5.44,1
0.178.3.143,1
0.178.36.206,1
0.178.8.221,1
0.178.150.126,1
0.234.112.51,1
0.178.45.10,1
0.191.37.185,1
0.178.20.237,1
0.178.20.100,1
0.178.42.142,1
0.178.21.73,1
0.178.8.79,1
0.178.11.219,1
0.178.22.41,1
62.183.105.38,1
0.178.112.142,1
0.114.107.223,1
0.178.47.113,1
0.178.30.246,1
0.178.27.227,1
0.178.16.61,1
0.178.30.30,1
66.241.181.208,1
0.178.35.140,1
0.178.110.184,1
0.178.49.99,1
0.178.45.230,1
65.49.38.211,1
0.178.28.188,1
0.178.35.87,1
0.119.179.95,1
0.165.255.212,1
0.178.29.156,1
0.155.174.244,1
0.178.34.251,1
0.234.140.78,1
0.178.38.3,1
0.178.56.171,1
0.178.29.93,1
0.178.40.29,1
0.223.57.250,1
0.178.59.181,1
0.178.45.130,1
0.234.145.172,1
0.234.145.230,1
0.234.145.65,1
0.234.145.122,1
0.178.47.83,1
0.178.106.38,1
0.234.146.203,1
0.234.150.136,1
0.234.150.141,1
0.234.150.144,1
0.234.150.145,1
0.234.150.148,1
0.178.87.171,1
0.178.46.135,1
0.178.56.88,1
0.178.42.15,1
0.234.155.83,1
0.178.68.121,1
0.178.44.212,1
0.178.35.45,1
0.178.26.63,1
0.178.43.179,1
0.178.127.118,1
0.191.83.180,1
0.191.73.227,1
0.178.38.233,1
0.234.164.201,1
0.178.43.3,1
0.178.134.162,1
0.234.166.56,1
0.178.43.112,1
0.178.80.248,1
0.191.70.216,1
0.178.148.223,1
0.191.81.132,1
0.191.78.33,1
0.178.49.183,1
0.178.63.149,1
0.191.82.202,1
0.191.89.96,1
0.178.52.234,1
47.197.42.27,1
0.178.139.183,1
0.178.76.121,1
0.178.61.197,1
0.178.72.76,1
0.178.62.61,1
0.178.64.111,1
0.169.144.42,1
0.178.65.182,1
0.178.69.173,1
0.191.95.206,1
0.191.90.144,1
0.178.68.63,1
0.178.69.31,1
0.178.166.46,1
0.178.159.255,1
0.178.103.226,1
0.178.62.228,1
0.178.239.46,1
0.178.151.228,1
0.178.102.5,1
0.178.81.19,1
0.178.175.42,1
0.191.92.140,1
0.178.189.190,1
0.191.99.173,1
0.191.107.246,1
0.178.135.166,1
0.178.75.188,1
0.176.47.105,1
0.234.204.208,1
0.178.81.251,1
18.153.4.112,1
0.178.83.108,1
0.191.102.245,1
0.178.159.56,1
0.86.39.144,1
185.62.198.254,1
0.178.128.143,1
192.168.22.5,1
0.178.86.143,1
0.178.93.19,1
0.234.211.234,1
0.234.216.74,1
0.178.90.163,1
0.234.216.43,1
0.178.101.190,1
0.178.89.42,1
0.191.110.163,1
0.178.95.117,1
0.234.213.245,1
0.178.110.68,1
0.178.171.246,1
0.191.138.96,1
0.191.107.147,1
89.252.135.194,1
0.178.233.33,1
0.178.189.30,1
0.178.93.224,1
0.178.125.216,1
0.178.111.211,1
0.178.98.195,1
0.178.112.31,1
0.191.120.188,1
0.178.111.36,1
0.178.187.121,1
0.234.234.169,1
0.178.183.253,1
0.178.115.51,1
0.178.96.175,1
0.178.110.110,1
185.189.15.13,1
0.178.98.192,1
0.178.114.249,1
0.191.123.118,1
0.191.124.39,1
0.178.192.15,1
0.178.105.206,1
0.178.121.128,1
0.178.154.199,1
0.178.103.129,1
0.178.207.201,1
0.191.237.212,1
83.177.182.164,1
0.191.135.7,1
0.91.101.176,1
0.191.142.129,1
0.178.108.238,1
0.178.122.112,1
88.83.41.164,1
0.178.128.54,1
0.178.113.242,1
0.178.119.2,1
0.178.208.79,1
0.178.125.44,1
0.235.9.121,1
0.178.143.71,1
0.178.210.184,1
0.191.145.129,1
0.178.120.97,1
0.178.157.151,1
0.191.154.175,1
0.177.31.125,1
50.25.241.80,1
0.178.227.146,1
0.178.136.90,1
0.178.145.166,1
0.99.31.95,1
0.178.154.82,1
0.178.137.244,1
0.178.210.88,1
0.178.127.147,1
0.178.142.219,1
0.115.79.99,1
0.178.156.162,1
0.178.242.106,1
0.191.167.80,1
0.178.153.15,1
0.178.243.83,1
0.178.141.67,1
0.178.162.218,1
0.178.146.12,1
0.178.146.185,1
0.178.146.250,1
0.178.147.24,1
0.178.148.2,1
0.178.148.244,1
0.178.164.103,1
0.178.137.46,1
0.178.166.124,1
0.191.177.45,1
0.179.65.112,1
0.179.31.240,1
0.191.178.255,1
0.178.155.136,1
0.178.150.81,1
0.235.54.129,1
0.178.158.144,1
0.178.203.176,1
0.178.159.100,1
0.178.152.92,1
0.235.57.225,1
0.191.183.80,1
0.178.184.34,1
0.235.59.222,1
0.235.60.133,1
0.178.153.240,1
0.178.166.25,1
0.235.61.89,1
0.179.244.205,1
0.110.185.56,1
0.178.230.91,1
0.178.185.21,1
0.178.161.250,1
0.178.165.159,1
0.235.71.13,1
0.178.163.157,1
0.178.163.156,1
0.178.163.158,1
0.178.161.252,1
0.178.176.78,1
0.178.180.111,1
34.168.119.13,1
0.178.164.243,1
0.91.70.105,1
0.178.244.163,1
0.178.172.246,1
0.179.81.151,1
0.178.170.192,1
0.178.192.38,1
0.178.182.48,1
0.191.212.74,1
0.191.195.157,1
0.235.88.31,1
0.178.222.245,1
0.178.171.150,1
0.178.169.5,1
10.1.10.158,1
0.191.207.97,1
0.178.229.121,1
0.179.67.103,1
0.179.53.117,1
0.178.181.11,1
0.178.182.12,1
0.113.155.220,1
0.178.188.18,1
0.191.208.235,1
52.85.184.245,1
0.178.195.149,1
0.191.215.151,1
0.235.106.106,1
0.178.208.103,1
0.191.216.21,1
0.178.192.70,1
0.178.196.164,1
0.178.200.188,1
0.178.192.198,1
0.178.196.80,1
0.178.198.171,1
0.191.224.41,1
219.70.86.190,1
0.179.40.81,1
0.178.197.228,1
0.235.122.194,1
0.179.26.13,1
0.178.198.38,1
0.179.109.154,1
0.179.74.159,1
0.178.208.94,1
0.235.125.133,1
0.178.208.213,1
0.178.211.1,1
0.178.206.246,1
0.234.96.41,1
0.154.6.39,1
0.178.207.20,1
0.178.213.2,1
172.16.0.2,1
0.178.211.178,1
0.235.138.187,1
0.124.204.126,1
165.22.41.128,1
0.178.219.197,1
0.178.222.95,1
0.191.243.254,1
0.178.222.207,1
0.178.234.18,1
0.178.229.92,1
0.178.213.173,1
0.179.65.226,1
0.175.30.255,1
0.178.229.215,1
0.191.247.65,1
0.178.251.131,1
0.178.237.52,1
51.89.93.193,1
0.178.229.128,1
0.178.222.28,1
0.178.221.152,1
0.191.243.87,1
164.90.148.10,1
0.178.254.253,1
0.191.250.222,1
0.178.233.152,1
0.178.233.153,1
0.178.229.241,1
0.180.22.138,1
0.178.234.17,1
0.178.232.146,1
0.178.224.243,1
0.235.168.141,1
0.178.245.183,1
0.178.251.58,1
0.178.251.80,1
0.178.242.239,1
0.192.18.246,1
0.178.245.86,1
108.61.170.199,1
0.178.232.143,1
0.178.251.27,1
0.178.244.215,1
0.178.243.163,1
0.179.66.28,1
0.179.80.175,1
0.179.70.232,1
0.178.247.159,1
0.192.14.96,1
0.178.241.91,1
0.178.239.82,1
0.114.85.78,1
0.114.86.141,1
0.179.75.188,1
0.179.94.240,1
0.178.255.113,1
0.124.37.88,1
0.178.237.54,1
0.178.251.104,1
0.192.9.136,1
0.178.250.185,1
0.178.254.215,1
0.121.157.99,1
0.179.143.54,1
0.88.233.185,1
0.179.0.198,1
0.179.22.104,1
0.179.82.191,1
0.178.254.162,1
0.123.215.0,1
54.234.188.62,1
0.192.23.103,1
0.179.5.125,1
0.178.242.42,1
0.179.11.148,1
0.179.2.82,1
0.179.12.250,1
0.235.201.106,1
0.235.202.181,1
0.179.82.244,1
0.178.248.127,1
0.179.10.33,1
0.180.148.84,1
64.23.213.61,1
0.235.205.100,1
0.179.24.31,1
0.235.206.118,1
0.179.10.95,1
0.178.240.191,1
123.205.142.235,1
0.235.209.7,1
0.179.3.61,1
0.127.99.80,1
0.235.211.145,1
144.202.106.149,1
0.179.105.21,1
0.179.28.133,1
0.192.108.203,1
0.179.0.200,1
0.179.11.82,1
0.179.67.46,1
0.179.74.121,1
0.192.31.210,1
0.192.45.19,1
0.179.12.172,1
0.179.21.81,1
0.129.135.149,1
0.179.184.246,1
194.78.199.26,1
0.179.12.211,1
0.179.46.39,1
0.179.106.114,1
0.192.43.226,1
168.138.165.211,1
0.235.234.248,1
0.235.233.9,1
0.179.27.251,1
45.87.43.147,1
0.179.44.61,1
0.179.36.227,1
0.192.55.58,1
0.179.39.148,1
0.179.30.58,1
0.192.54.72,1
0.179.37.122,1
0.179.56.115,1
0.235.246.68,1
0.179.65.117,1
0.179.33.31,1
0.112.23.61,1
0.172.0.43,1
0.179.32.239,1
0.179.48.143,1
0.179.35.170,1
0.109.107.229,1
0.104.206.185,1
0.179.37.185,1
0.179.43.38,1
0.192.65.184,1
0.179.50.90,1
0.179.164.98,1
0.179.59.138,1
0.179.65.110,1
0.179.65.175,1
0.217.175.120,1
0.127.90.137,1
0.179.45.106,1
0.179.57.253,1
0.179.73.96,1
0.192.81.207,1
0.179.241.114,1
0.192.65.49,1
0.99.43.36,1
0.179.46.38,1
0.179.49.34,1
0.192.74.62,1
0.179.70.233,1
0.192.70.247,1
0.179.61.21,1
0.179.70.21,1
0.179.51.63,1
0.179.58.113,1
0.236.19.24,1
0.236.19.38,1
0.192.81.139,1
0.179.52.213,1
0.192.74.25,1
0.236.21.158,1
0.192.101.205,1
0.179.204.183,1
0.179.46.206,1
0.192.84.65,1
0.179.59.104,1
0.179.194.210,1
0.179.49.36,1
0.236.31.160,1
0.169.98.246,1
0.179.52.15,1
0.179.59.139,1
0.179.80.117,1
0.179.61.198,1
192.9.9.3,1
0.231.253.119,1
0.179.59.103,1
0.179.55.152,1
0.179.127.193,1
0.179.64.17,1
0.236.40.246,1
0.179.57.252,1
0.192.107.208,1
0.179.70.200,1
0.192.91.153,1
0.179.78.29,1
0.179.126.79,1
0.179.120.54,1
0.179.73.230,1
0.192.90.104,1
0.236.48.130,1
0.179.87.159,1
0.192.93.40,1
0.96.24.243,1
0.179.70.75,1
0.179.81.137,1
0.179.73.229,1
0.179.63.190,1
0.179.75.193,1
0.179.74.169,1
0.192.98.249,1
0.179.77.115,1
83.220.170.242,1
0.179.72.6,1
0.179.137.252,1
0.179.94.98,1
0.179.87.160,1
0.179.96.54,1
0.179.92.72,1
0.236.63.111,1
0.179.176.35,1
0.179.86.223,1
0.179.163.219,1
0.179.88.11,1
0.192.103.241,1
0.179.94.244,1
0.192.106.190,1
0.179.225.44,1
18.133.143.97,1
0.180.19.186,1
0.179.86.71,1
0.192.116.56,1
0.179.89.208,1
0.179.170.189,1
0.179.229.213,1
0.236.82.155,1
0.179.96.230,1
0.179.85.194,1
0.106.223.251,1
0.179.92.157,1
0.179.97.34,1
0.179.101.185,1
0.229.140.57,1
0.236.83.207,1
0.179.112.57,1
0.179.91.28,1
0.87.135.181,1
0.236.94.241,1
0.179.105.17,1
0.179.108.208,1
0.179.117.3,1
0.96.133.168,1
0.179.117.170,1
0.192.173.69,1
0.179.134.176,1
0.179.145.218,1
0.192.129.171,1
0.131.96.151,1
0.180.15.79,1
0.192.131.203,1
0.179.222.102,1
0.192.132.63,1
0.179.112.123,1
0.192.127.164,1
74.138.51.166,1
0.236.104.211,1
0.179.113.7,1
0.179.112.59,1
0.179.208.102,1
0.179.237.59,1
0.235.60.113,1
0.179.201.102,1
0.192.134.181,1
0.179.116.8,1
0.179.141.197,1
0.192.135.224,1
0.179.122.5,1
0.179.133.128,1
0.179.215.150,1
0.179.140.70,1
0.179.123.124,1
0.179.208.252,1
0.179.133.129,1
0.204.202.195,1
0.179.115.199,1
0.192.142.106,1
0.192.152.222,1
0.179.161.243,1
0.179.130.137,1
0.179.129.185,1
0.179.151.115,1
0.179.126.81,1
0.179.122.228,1
0.192.160.7,1
0.179.217.85,1
0.179.119.167,1
0.179.139.104,1
0.236.141.158,1
0.179.127.72,1
0.179.141.116,1
0.180.113.226,1
0.179.175.182,1
0.179.135.219,1
0.179.141.205,1
0.179.240.130,1
0.145.44.175,1
0.179.150.212,1
0.179.140.56,1
0.179.146.77,1
0.179.160.39,1
208.81.49.53,1
0.236.149.163,1
0.179.151.83,1
0.179.143.114,1
0.180.30.165,1
0.192.160.121,1
0.192.160.119,1
0.179.163.173,1
0.179.135.73,1
0.192.175.65,1
0.179.170.140,1
0.179.136.26,1
0.179.225.1,1
0.180.16.55,1
0.179.177.125,1
0.179.221.115,1
0.179.152.244,1
0.179.152.130,1
0.236.130.36,1
0.179.157.65,1
0.179.152.50,1
0.179.238.230,1
0.179.135.14,1
84.211.18.206,1
0.179.159.176,1
0.179.182.248,1
0.180.11.188,1
0.179.150.171,1
0.179.172.180,1
178.62.68.130,1
0.236.172.159,1
0.179.153.75,1
0.179.161.247,1
0.179.181.31,1
0.179.158.133,1
0.179.161.245,1
0.179.168.155,1
0.179.161.250,1
0.192.197.40,1
0.179.164.175,1
0.179.175.107,1
0.179.181.90,1
0.236.187.165,1
0.179.172.84,1
0.236.188.32,1
130.61.201.208,1
0.135.90.204,1
0.236.189.112,1
0.236.189.172,1
0.236.189.215,1
0.236.189.245,1
0.180.65.153,1
0.179.183.245,1
0.179.170.10,1
0.192.193.21,1
0.236.198.143,1
0.180.66.200,1
0.179.188.21,1
0.179.181.198,1
0.180.9.3,1
0.179.254.183,1
0.179.246.77,1
0.180.3.212,1
0.193.47.206,1
0.179.174.69,1
0.179.167.166,1
0.90.137.216,1
0.179.186.170,1
0.180.85.212,1
0.179.198.202,1
0.179.182.93,1
0.180.55.233,1
0.179.200.150,1
0.179.247.246,1
0.179.186.183,1
0.179.178.231,1
0.179.187.124,1
0.180.76.157,1
0.192.204.39,1
0.179.194.94,1
0.180.57.121,1
0.179.187.103,1
162.240.197.81,1
0.179.186.190,1
0.192.216.17,1
0.179.192.85,1
0.179.181.242,1
0.180.41.198,1
0.192.211.82,1
0.117.206.135,1
0.179.204.219,1
0.179.203.67,1
0.179.195.196,1
0.180.148.137,1
0.180.7.57,1
0.179.205.43,1
0.179.223.126,1
0.179.202.252,1
0.192.249.55,1
0.180.23.60,1
0.179.237.125,1
0.179.220.148,1
0.179.206.101,1
0.180.23.97,1
0.179.217.83,1
0.180.54.151,1
0.236.244.218,1
0.179.205.198,1
0.91.75.215,1
0.179.214.152,1
0.236.248.11,1
0.236.247.210,1
0.236.250.198,1
0.179.209.169,1
0.164.86.76,1
0.89.67.103,1
0.236.253.237,1
0.179.222.3,1
0.176.95.220,1
0.179.214.185,1
0.179.222.117,1
0.180.37.241,1
0.237.6.78,1
192.168.0.14,1
0.180.56.38,1
0.179.227.94,1
0.179.236.224,1
0.179.232.93,1
0.180.15.214,1
0.179.219.226,1
61.76.230.150,1
0.180.58.130,1
0.179.225.215,1
0.179.233.153,1
0.180.45.2,1
0.179.237.60,1
0.179.233.210,1
0.180.76.240,1
0.178.140.93,1
0.180.22.245,1
0.192.247.58,1
0.192.251.122,1
0.180.64.224,1
0.179.252.149,1
0.193.17.233,1
0.179.239.6,1
203.204.14.214,1
0.193.4.162,1
0.179.239.7,1
172.247.193.90,1
0.193.22.36,1
0.179.246.212,1
0.179.255.246,1
0.237.27.169,1
0.179.251.44,1
0.179.240.7,1
0.179.248.96,1
0.179.236.23,1
0.179.249.150,1
0.179.249.121,1
0.180.87.157,1
0.179.248.95,1
0.180.56.209,1
0.180.4.91,1
0.237.45.86,1
0.100.253.168,1
0.180.5.140,1
0.179.242.195,1
0.180.87.152,1
0.180.80.119,1
0.92.3.22,1
0.180.30.108,1
0.179.247.219,1
0.179.253.193,1
0.180.11.238,1
0.237.54.15,1
0.179.245.140,1
0.180.22.137,1
0.237.57.105,1
0.180.22.172,1
0.180.24.169,1
0.179.252.124,1
0.193.119.73,1
0.180.80.38,1
0.180.4.187,1
0.180.13.55,1
0.180.12.197,1
72.247.44.43,1
0.180.19.147,1
0.180.96.88,1
0.193.124.14,1
0.180.18.71,1
0.180.10.139,1
0.180.18.27,1
0.180.8.106,1
0.180.241.155,1
0.180.7.115,1
0.180.42.133,1
0.180.7.59,1
0.237.76.192,1
0.180.14.247,1
0.180.58.134,1
0.193.41.144,1
0.193.46.50,1
0.180.8.58,1
0.193.117.248,1
0.180.22.171,1
0.180.34.106,1
0.193.40.233,1
0.180.31.248,1
0.180.12.247,1
0.180.33.144,1
0.237.84.202,1
0.180.96.92,1
0.193.58.110,1
0.180.12.194,1
0.180.16.190,1
46.39.112.63,1
0.106.153.92,1
0.87.177.222,1
0.180.21.63,1
0.180.23.174,1
0.180.24.184,1
0.180.70.112,1
0.180.113.52,1
0.87.229.130,1
0.180.35.98,1
0.180.43.9,1
0.180.34.250,1
0.180.20.244,1
0.180.33.55,1
0.180.84.32,1
0.180.38.39,1
0.180.36.76,1
0.237.101.100,1
0.180.93.158,1
0.180.31.253,1
13.201.215.62,1
0.180.51.122,1
0.180.32.204,1
0.180.43.247,1
0.180.48.184,1
0.180.32.144,1
0.193.65.247,1
0.193.165.139,1
65.20.105.174,1
0.180.34.162,1
0.180.44.162,1
0.180.61.218,1
0.180.42.39,1
0.180.70.25,1
0.237.124.155,1
0.180.50.241,1
0.180.47.243,1
0.180.39.170,1
0.170.92.84,1
0.180.52.10,1
0.180.49.132,1
0.180.66.139,1
0.180.46.145,1
0.180.62.230,1
0.180.44.192,1
0.180.37.81,1
0.181.21.154,1
0.180.47.21,1
0.180.65.118,1
0.180.78.142,1
0.180.140.93,1
0.180.65.25,1
0.193.80.45,1
0.180.60.131,1
0.180.59.55,1
0.180.144.169,1
0.180.52.195,1
0.180.50.125,1
0.180.63.196,1
0.180.123.234,1
0.180.192.244,1
0.237.145.179,1
0.180.75.202,1
0.237.148.63,1
0.180.53.139,1
0.150.250.184,1
0.98.151.75,1
0.180.74.233,1
0.180.98.156,1
0.180.70.26,1
0.193.139.184,1
0.180.59.220,1
0.180.88.51,1
0.180.69.135,1
0.231.230.247,1
0.180.69.131,1
0.180.58.76,1
0.180.159.217,1
0.237.162.137,1
0.193.89.232,1
0.180.73.157,1
0.193.193.238,1
0.180.71.217,1
0.180.87.97,1
0.180.62.168,1
0.180.98.77,1
0.180.82.217,1
0.180.223.134,1
0.180.72.93,1
0.180.82.215,1
0.180.161.27,1
0.237.179.250,1
0.193.111.94,1
0.237.180.137,1
0.180.74.83,1
0.180.96.47,1
0.180.138.225,1
0.180.144.235,1
0.180.95.250,1
0.237.184.102,1
0.180.172.15,1
58.97.116.68,1
0.180.113.47,1
0.180.170.83,1
0.180.175.98,1
0.180.89.8,1
0.180.113.50,1
0.193.180.203,1
0.111.47.163,1
0.180.105.227,1
0.180.121.25,1
0.180.108.109,1
0.237.182.141,1
0.193.121.136,1
193.56.67.30,1
0.193.119.247,1
0.140.241.227,1
0.180.107.168,1
0.193.115.149,1
0.180.97.51,1
0.180.118.70,1
0.237.208.73,1
0.237.208.44,1
0.180.111.210,1
0.180.98.241,1
0.237.209.222,1
0.237.209.92,1
0.237.209.169,1
0.237.209.252,1
103.123.239.66,1
0.237.209.244,1
0.180.96.205,1
0.237.211.161,1
88.36.255.58,1
139.162.211.63,1
0.237.215.84,1
0.193.243.135,1
0.193.121.166,1
0.180.97.139,1
0.237.217.113,1
0.180.102.238,1
0.180.235.199,1
0.193.234.52,1
0.180.101.48,1
0.237.221.51,1
0.193.128.171,1
0.212.15.223,1
0.180.108.45,1
0.180.102.207,1
0.180.120.145,1
0.180.115.2,1
0.128.239.75,1
0.180.114.128,1
0.180.183.4,1
0.125.241.133,1
192.203.138.55,1
0.180.107.22,1
0.180.106.117,1
0.180.115.170,1
42.128.229.115,1
108.143.70.98,1
130.87.103.86,1
101.250.5.84,1
140.145.71.43,1
0.180.137.67,1
0.180.159.44,1
0.180.114.3,1
0.180.113.49,1
0.180.124.76,1
0.180.134.250,1
0.180.188.184,1
0.237.240.242,1
0.180.149.190,1
0.193.139.191,1
187.174.79.214,1
0.180.160.218,1
0.180.115.168,1
0.180.140.9,1
0.180.125.146,1
0.180.148.53,1
0.180.139.136,1
0.180.135.209,1
0.180.143.87,1
0.96.78.128,1
0.180.130.119,1
213.124.125.124,1
0.180.129.29,1
0.180.126.144,1
0.180.134.248,1
0.180.121.200,1
0.180.128.235,1
0.180.136.9,1
0.180.216.5,1
0.238.3.170,1
0.180.141.79,1
0.238.6.224,1
0.238.10.14,1
0.180.144.233,1
0.238.9.243,1
0.180.152.83,1
0.193.183.125,1
0.193.250.90,1
0.193.191.152,1
0.180.239.42,1
0.180.137.25,1
107.175.18.114,1
0.238.15.223,1
0.180.215.116,1
0.193.162.142,1
0.180.152.45,1
0.180.141.30,1
0.180.158.94,1
0.180.155.60,1
0.180.143.37,1
0.180.167.128,1
0.180.176.99,1
12.71.223.58,1
0.180.159.93,1
0.180.145.228,1
0.180.142.134,1
0.118.67.64,1
0.172.93.92,1
0.180.144.3,1
0.193.197.224,1
0.193.178.42,1
0.180.230.5,1
0.180.146.31,1
103.5.143.40,1
0.180.154.14,1
0.193.175.98,1
0.180.172.33,1
0.180.167.67,1
0.180.173.110,1
0.181.36.3,1
0.180.158.91,1
0.238.42.162,1
0.131.164.105,1
0.180.204.224,1
0.87.135.206,1
0.87.135.187,1
0.107.111.254,1
0.109.191.245,1
0.112.124.149,1
0.181.55.208,1
0.193.190.57,1
0.180.179.79,1
0.238.52.246,1
121.55.217.21,1
0.238.55.14,1
0.238.54.185,1
0.180.174.131,1
0.180.214.224,1
0.180.163.233,1
0.238.58.89,1
0.181.6.215,1
0.180.242.236,1
0.181.9.68,1
209.209.113.3,1
0.90.157.230,1
0.238.63.19,1
0.181.72.64,1
0.180.189.26,1
157.254.158.204,1
0.180.181.168,1
0.193.200.85,1
0.180.188.250,1
0.180.191.198,1
0.213.35.30,1
0.180.197.197,1
0.180.185.101,1
0.180.172.35,1
0.180.197.229,1
0.180.188.75,1
0.180.169.81,1
0.193.49.248,1
0.125.232.247,1
0.138.91.226,1
0.222.239.241,1
0.138.92.124,1
0.110.73.152,1
0.238.81.123,1
0.180.198.221,1
0.180.231.72,1
210.115.242.250,1
0.181.23.18,1
0.194.31.115,1
0.180.191.175,1
0.181.27.38,1
0.180.254.215,1
0.180.194.203,1
0.180.201.185,1
0.193.214.37,1
0.180.200.12,1
0.180.201.59,1
0.180.194.174,1
0.87.144.179,1
0.181.39.102,1
0.238.98.129,1
0.180.196.207,1
0.180.204.50,1
0.193.208.177,1
0.180.227.87,1
0.181.32.226,1
0.180.203.145,1
0.180.197.174,1
0.180.194.179,1
0.180.207.2,1
0.180.208.165,1
0.180.213.53,1
0.180.227.120,1
192.168.20.30,1
0.180.196.102,1
0.180.218.149,1
0.181.54.211,1
0.180.226.63,1
0.170.173.165,1
0.180.219.100,1
0.180.209.37,1
0.180.205.74,1
0.180.220.76,1
0.180.204.252,1
0.180.207.193,1
0.180.212.192,1
0.180.223.201,1
0.181.3.98,1
0.180.248.67,1
0.193.237.209,1
0.180.217.76,1
0.180.240.147,1
0.180.207.4,1
0.193.241.247,1
0.180.213.147,1
0.180.211.9,1
0.180.231.53,1
0.180.220.239,1
0.180.217.103,1
0.180.229.214,1
195.135.221.134,1
0.193.243.87,1
0.180.218.11,1
0.180.227.8,1
0.180.233.31,1
0.181.68.51,1
0.181.30.254,1
0.179.205.148,1
0.181.30.255,1
0.181.76.39,1
0.180.234.63,1
0.180.224.224,1
0.180.249.38,1
0.194.0.239,1
147.45.254.65,1
0.180.237.182,1
0.180.229.47,1
0.182.26.229,1
0.180.235.116,1
0.238.155.90,1
0.180.237.218,1
0.238.157.243,1
0.238.158.47,1
0.180.249.39,1
0.194.4.177,1
0.180.238.22,1
0.180.244.9,1
0.181.1.69,1
0.181.78.64,1
140.186.226.117,1
0.194.3.109,1
0.180.242.65,1
0.170.46.121,1
0.86.143.141,1
0.181.79.202,1
0.181.63.133,1
0.194.21.199,1
0.232.204.252,1
0.238.171.222,1
0.180.246.247,1
0.180.254.115,1
0.181.12.21,1
0.180.254.253,1
0.119.182.135,1
0.180.254.53,1
0.181.19.232,1
0.180.254.74,1
0.238.178.25,1
0.194.29.4,1
0.181.16.235,1
0.181.4.75,1
0.181.16.125,1
0.181.32.180,1
0.181.12.40,1
0.181.16.104,1
0.194.31.234,1
0.194.21.198,1
0.181.63.59,1
70.34.212.41,1
0.181.12.233,1
0.181.73.191,1
0.181.32.41,1
0.181.30.79,1
0.181.49.205,1
0.194.45.131,1
0.181.24.193,1
0.181.36.179,1
0.181.37.27,1
0.181.48.31,1
0.238.205.17,1
0.181.109.16,1
65.109.14.98,1
0.181.125.200,1
0.181.106.10,1
0.181.40.171,1
0.194.39.131,1
0.181.125.12,1
0.180.238.67,1
0.181.53.117,1
0.181.42.35,1
0.181.43.203,1
0.181.37.150,1
0.181.193.202,1
0.181.206.88,1
0.153.5.131,1
0.181.126.68,1
0.238.102.72,1
0.181.31.115,1
0.181.61.93,1
0.182.149.152,1
